iata,name,country,region,latitude,longitude,facility_type,init_capacity,security_level,in_charge
BMG,Monroe County Airport,US,US-IN,39.145999908447266,-86.61669921875,medium_airport,0,20,True
BMI,Central Illinois Regional Airport at Bloomington-Normal,US,US-IL,40.47710037,-88.91590118,large_airport,512,30,False
BML,Berlin Regional Airport,US,US-NH,44.57540131,-71.17590332,small_airport,0,10,False
BMT,Beaumont Municipal Airport,US,US-TX,30.0706996918,-94.21579742430002,small_airport,0,10,True
BNA,Nashville International Airport,US,US-TN,36.1245002746582,-86.6781997680664,large_airport,13900,30,True
BNG,Banning Municipal Airport,US,US-CA,33.9230995178,-116.850997925,small_airport,0,10,True
BNL,Barnwell Regional Airport,US,US-SC,33.25780106,-81.38829803,small_airport,0,10,False
BNO,Burns Municipal Airport,US,US-OR,43.5918998718,-118.955001831,medium_airport,0,20,False
BNW,Boone Municipal Airport,US,US-IA,42.0495986938,-93.8476028442,small_airport,0,10,False
BOI,Boise Air Terminal/Gowen Field,US,US-ID,43.5644,-116.223,large_airport,3101,30,False
BOS,General Edward Lawrence Logan International Airport,US,US-MA,42.36429977,-71.00520325,large_airport,24722,30,False
BOW,Bartow Municipal Airport,US,US-FL,27.943399429299998,-81.78340148930002,small_airport,0,10,False
HCA,Big Spring Mc Mahon-Wrinkle Airport,US,US-TX,32.212601,-101.522003,small_airport,0,10,True
BPI,Miley Memorial Field,US,US-WY,42.58509827,-110.1110001,medium_airport,0,20,False
WMH,Ozark Regional Airport,US,US-AR,36.3689002991,-92.47049713130001,medium_airport,0,20,True
BPT,Southeast Texas Regional Airport,US,US-TX,29.9507999420166,-94.02069854736328,medium_airport,170,20,True
BQK,Brunswick Golden Isles Airport,US,US-GA,31.258800506591797,-81.46649932861328,medium_airport,170,20,False
BRD,Brainerd Lakes Regional Airport,US,US-MN,46.39830017,-94.13809967,medium_airport,102,20,False
BRL,Southeast Iowa Regional Airport,US,US-IA,40.783199310302734,-91.12550354003906,medium_airport,0,20,False
BRO,Brownsville South Padre Island International Airport,US,US-TX,25.90679931640625,-97.4259033203125,medium_airport,504,20,True
BRY,Samuels Field,US,US-KY,37.8143005371,-85.4996032715,small_airport,0,10,True
BTF,Skypark Airport,US,US-UT,40.8694000244,-111.927001953,small_airport,0,10,False
BTL,W K Kellogg Airport,US,US-MI,42.307300567599995,-85.2515029907,medium_airport,0,20,False
BTM,Bert Mooney Airport,US,US-MT,45.95479965209961,-112.49700164794922,medium_airport,112,20,False
TTO,Britton Municipal Airport,US,US-SD,45.815200805664,-97.743103027344,small_airport,0,10,False
BTP,Pittsburgh/Butler Regional Airport,US,US-PA,40.776901,-79.949699,small_airport,0,10,False
BTR,Baton Rouge Metropolitan Airport,US,US-LA,30.533199,-91.149597,medium_airport,1285,20,True
BTV,Burlington International Airport,US,US-VT,44.471900939899996,-73.15329742429999,medium_airport,1773,20,False
BTY,Beatty Airport,US,US-NV,36.8610992432,-116.787002563,small_airport,0,10,True
BUB,Cram Field,US,US-NE,41.776699066199996,-99.14969635010002,small_airport,0,10,False
BUF,Buffalo Niagara International Airport,US,US-NY,42.94049835,-78.73220062,large_airport,4137,30,False
BUM,Butler Memorial Airport,US,US-MO,38.2897987366,-94.3401031494,small_airport,0,10,True
BUR,Bob Hope Airport,US,US-CA,34.20069885253906,-118.35900115966797,medium_airport,5629,20,True
BFP,Beaver County Airport,US,US-PA,40.7724990845,-80.39140319820001,medium_airport,0,20,False
BVO,Bartlesville Municipal Airport,US,US-OK,36.76250076,-96.01119995,small_airport,0,10,True
MVW,Skagit Regional Airport,US,US-WA,48.4709014893,-122.42099762,small_airport,0,10,False
BVX,Batesville Regional Airport,US,US-AR,35.7262001,-91.64730072,small_airport,0,10,True
BVY,Beverly Municipal Airport,US,US-MA,42.584201812699995,-70.91649627689999,medium_airport,0,20,False
BWC,Brawley Municipal Airport,US,US-CA,32.99290085,-115.5169983,small_airport,0,10,True
BWD,Brownwood Regional Airport,US,US-TX,31.793600082399998,-98.9564971924,small_airport,0,10,True
BWG,Bowling Green Warren County Regional Airport,US,US-KY,36.964500427199994,-86.41970062259999,medium_airport,0,20,True
BWI,Baltimore/Washington International Thurgood Marshall Airport,US,US-MD,39.1754,-76.668297,large_airport,16962,30,False
WAH,Harry Stern Airport,US,US-ND,46.2440986633,-96.6073989868,small_airport,0,10,False
BWM,Bowman Regional Airport,US,US-ND,46.1655193,-103.30075,small_airport,0,10,False
BXA,George R Carr Memorial Air Field,US,US-LA,30.813699722299997,-89.8649978638,small_airport,0,10,True
BXK,Buckeye Municipal Airport,US,US-AZ,33.42039871,-112.685997,small_airport,0,10,True
BYG,Johnson County Airport,US,US-WY,44.381099700899995,-106.722000122,small_airport,0,10,False
BYH,Arkansas International Airport,US,US-AR,35.9642982483,-89.94400024410001,medium_airport,0,20,True
BYI,Burley Municipal Airport,US,US-ID,42.542598724399994,-113.772003174,medium_airport,0,20,False
BYS,Bicycle Lake Army Air Field,US,US-CA,35.2804985046,-116.629997253,medium_airport,0,20,True
BBC,Bay City Municipal Airport,US,US-TX,28.9733009338,-95.8635025024,small_airport,0,10,True
BZN,Gallatin Field,US,US-MT,45.77750015,-111.1529999,medium_airport,1054,20,False
XES,Grand Geneva Resort Airport,US,US-WI,42.614899,-88.389603,small_airport,0,10,False
PLY,Plymouth Municipal Airport,US,US-IN,41.365100860596,-86.300498962402,small_airport,0,10,False
CLG,New Coalinga Municipal Airport,US,US-CA,36.16310119628906,-120.29399871826172,small_airport,0,10,True
CAD,Wexford County Airport,US,US-MI,44.2752990723,-85.4188995361,small_airport,0,10,False
CAE,Columbia Metropolitan Airport,US,US-SC,33.93880081176758,-81.11949920654297,large_airport,1185,30,False
CIG,Craig Moffat Airport,US,US-CO,40.4952011108,-107.522003174,small_airport,0,10,False
CAK,Akron Canton Regional Airport,US,US-OH,40.916099548339844,-81.44219970703125,medium_airport,1077,20,False
CAO,Clayton Municipal Airpark,US,US-NM,36.4462013245,-103.166999817,small_airport,0,10,True
CAR,Caribou Municipal Airport,US,US-ME,46.871498107899995,-68.0178985596,medium_airport,0,20,False
CBE,Greater Cumberland Regional Airport,US,US-MD,39.615398407,-78.7609024048,small_airport,0,10,False
CBF,Council Bluffs Municipal Airport,US,US-IA,41.2592010498,-95.760597229,small_airport,0,10,False
CBK,Shalz Field,US,US-KS,39.42750168,-101.0469971,small_airport,0,10,True
CBM,Columbus Air Force Base,US,US-MS,33.6437988281,-88.44380187990001,large_airport,0,30,True
CCB,Cable Airport,US,US-CA,34.1115989685,-117.68800354,small_airport,0,10,True
CCR,Buchanan Field,US,US-CA,37.9897003174,-122.056999207,small_airport,0,10,True
CCY,Northeast Iowa Regional Airport,US,US-IA,43.0726013184,-92.6108016968,medium_airport,0,20,False
LLX,Caledonia County Airport,US,US-VT,44.5690994263,-72.0179977417,small_airport,0,10,False
CDC,Cedar City Regional Airport,US,US-UT,37.70100021362305,-113.0989990234375,medium_airport,161,20,True
CDH,Harrell Field,US,US-AR,33.622798919699996,-92.7633972168,small_airport,0,10,True
CDN,Woodward Field,US,US-SC,34.2835998535,-80.56490325930001,small_airport,0,10,False
CDR,Chadron Municipal Airport,US,US-NE,42.837600708,-103.095001221,medium_airport,0,20,False
CDS,Childress Municipal Airport,US,US-TX,34.4337997437,-100.288002014,medium_airport,0,20,True
CDW,Essex County Airport,US,US-NJ,40.875198364300005,-74.2814025879,small_airport,0,10,False
CEA,Cessna Aircraft Field,US,US-KS,37.648601532,-97.2506027222,small_airport,0,10,True
CEC,Jack Mc Namara Field Airport,US,US-CA,41.78020096,-124.2369995,medium_airport,0,20,False
CEF,Westover ARB/Metropolitan Airport,US,US-MA,42.19400024,-72.53479767,medium_airport,0,20,False
CEU,Oconee County Regional Airport,US,US-SC,34.6719017,-82.8864975,small_airport,0,10,False
CEV,Mettel Field,US,US-IN,39.6985015869,-85.129699707,small_airport,0,10,True
CEW,Bob Sikes Airport,US,US-FL,30.778799057,-86.522102356,medium_airport,0,20,True
CEY,Kyle Oakley Field,US,US-KY,36.66460037,-88.37280273,small_airport,0,10,True
CEZ,Cortez Municipal Airport,US,US-CO,37.3030014038,-108.627998352,small_airport,0,10,True
CFD,Coulter Field,US,US-TX,30.715700149499998,-96.3313980103,small_airport,0,10,True
TZC,Tuscola Area Airport,US,US-MI,43.458801269531,-83.445503234863,small_airport,0,10,False
CFT,Greenlee County Airport,US,US-AZ,32.95280075,-109.2099991,small_airport,0,10,True
CFV,Coffeyville Municipal Airport,US,US-KS,37.09400177,-95.5718994141,small_airport,0,10,True
CGE,Cambridge Dorchester Airport,US,US-MD,38.53929901,-76.03040314,small_airport,0,10,False
CGF,Cuyahoga County Airport,US,US-OH,41.5651016235,-81.4863967896,medium_airport,0,20,False
CGI,Cape Girardeau Regional Airport,US,US-MO,37.22529983520508,-89.57080078125,medium_airport,162,20,True
CGS,College Park Airport,US,US-MD,38.9805984497,-76.9223022461,small_airport,0,10,False
CGZ,Casa Grande Municipal Airport,US,US-AZ,32.954899,-111.766998,small_airport,0,10,True
CHA,Lovell Field,US,US-TN,35.035301208496094,-85.20379638671875,large_airport,1429,30,True
CHK,Chickasha Municipal Airport,US,US-OK,35.09740067,-97.96769714,small_airport,0,10,True
CHO,Charlottesville Albemarle Airport,US,US-VA,38.13859939575195,-78.4529037475586,medium_airport,1031,20,False
CHS,Charleston Air Force Base-International Airport,US,US-SC,32.89860153,-80.04049683,large_airport,4224,30,False
CIC,Chico Municipal Airport,US,US-CA,39.79539871,-121.8580017,small_airport,0,10,True
CID,The Eastern Iowa Airport,US,US-IA,41.884700775146484,-91.71080017089844,large_airport,1493,30,False
CIN,Arthur N Neu Airport,US,US-IA,42.0461997986,-94.78900146480001,small_airport,0,10,False
CIR,Cairo Regional Airport,US,US-IL,37.0644989014,-89.2195968628,small_airport,0,10,True
CIU,Chippewa County International Airport,US,US-MI,46.25080108642578,-84.47239685058594,medium_airport,112,20,False
CKA,Kegelman AF Aux Field,US,US-OK,36.7439002991,-98.1231002808,small_airport,0,10,True
CKB,North Central West Virginia Airport,US,US-WV,39.2966003418,-80.2281036377,medium_airport,120,20,False
GRM,Grand Marais Cook County Airport,US,US-MN,47.8382987976,-90.38289642330001,small_airport,0,10,False
CKM,Fletcher Field,US,US-MS,34.2997016907,-90.512298584,small_airport,0,10,True
CKN,Crookston Municipal Kirkwood Field,US,US-MN,47.8417015076,-96.62159729,small_airport,0,10,False
CKV,Clarksville–Montgomery County Regional Airport,US,US-TN,36.6218986511,-87.4150009155,small_airport,0,10,True
KCL,Chignik Lagoon Airport,US,US-AK,56.31119919,-158.5359955,small_airport,0,10,False
CLE,Cleveland Hopkins International Airport,US,US-OH,41.4117012024,-81.8498001099,large_airport,8316,30,False
CLI,Clintonville Municipal Airport,US,US-WI,44.613800048799995,-88.731300354,small_airport,0,10,False
CLK,Clinton Regional Airport,US,US-OK,35.53829956,-98.93270111,small_airport,0,10,True
CLL,Easterwood Field,US,US-TX,30.58860016,-96.36380005,medium_airport,396,20,True
CLM,William R Fairchild International Airport,US,US-WA,48.120201110839844,-123.5,medium_airport,0,20,False
CLR,Cliff Hatfield Memorial Airport,US,US-CA,33.131500244099996,-115.521003723,small_airport,0,10,True
CLS,Chehalis Centralia Airport,US,US-WA,46.676998138399995,-122.983001709,small_airport,0,10,False
CLT,Charlotte Douglas International Airport,US,US-NC,35.2140007019043,-80.94309997558594,large_airport,39368,30,False
CLW,Clearwater Air Park,US,US-FL,27.9766998291,-82.7586975098,small_airport,0,10,False
CMH,John Glenn Columbus International Airport,US,US-OH,39.998001,-82.891899,large_airport,7904,30,False
CMI,University of Illinois Willard Airport,US,US-IL,40.03919983,-88.27809906,medium_airport,518,20,False
CMX,Houghton County Memorial Airport,US,US-MI,47.168399810791016,-88.48909759521484,medium_airport,120,20,False
CMY,Sparta Fort Mc Coy Airport,US,US-WI,43.958302,-90.7379,small_airport,0,10,False
CNH,Claremont Municipal Airport,US,US-NH,43.3703994751,-72.36869812009999,small_airport,0,10,False
CNK,Blosser Municipal Airport,US,US-KS,39.549301147499996,-97.6522979736,small_airport,0,10,True
CNM,Cavern City Air Terminal,US,US-NM,32.337501525878906,-104.26300048828125,medium_airport,0,20,True
CNO,Chino Airport,US,US-CA,33.97470093,-117.637001,small_airport,0,10,True
CNU,Chanute Martin Johnson Airport,US,US-KS,37.668800354,-95.4850997925,medium_airport,0,20,True
CNW,TSTC Waco Airport,US,US-TX,31.637800216699997,-97.0740966797,small_airport,0,10,True
CNY,Canyonlands Field,US,US-UT,38.75500107,-109.7549973,small_airport,138,10,True
COD,Yellowstone Regional Airport,US,US-WY,44.520198822,-109.024002075,medium_airport,85,20,False
COE,Coeur D'Alene - Pappy Boyington Field,US,US-ID,47.77429962,-116.8199997,medium_airport,0,20,False
COF,Patrick Air Force Base,US,US-FL,28.2348995209,-80.6100997925,medium_airport,0,20,False
COI,Merritt Island Airport,US,US-FL,28.341600418099997,-80.6855010986,small_airport,0,10,False
COM,Coleman Municipal Airport,US,US-TX,31.841100692699996,-99.4036026001,small_airport,0,10,True
CON,Concord Municipal Airport,US,US-NH,43.20270157,-71.50229645,medium_airport,0,20,False
COS,City of Colorado Springs Municipal Airport,US,US-CO,38.805801,-104.700996,large_airport,1803,30,True
COT,Cotulla-La Salle County Airport,US,US-TX,28.45669937,-99.22029877,small_airport,0,10,True
COU,Columbia Regional Airport,US,US-MO,38.81809997558594,-92.21959686279297,medium_airport,339,20,True
CPM,Compton Woodley Airport,US,US-CA,33.8899993896,-118.244003296,small_airport,0,10,True
CPR,Casper-Natrona County International Airport,US,US-WY,42.908001,-106.463997,medium_airport,194,20,False
CPS,St Louis Downtown Airport,US,US-IL,38.570701599100005,-90.1561965942,small_airport,0,10,True
HCW,Cheraw Municipal Airport/Lynch Bellinger Field,US,US-SC,34.71289825,-79.95700073,small_airport,0,10,False
KCR,Colorado Creek Airport,US,US-AK,63.5676994324,-155.988998413,small_airport,0,10,False
CRE,Grand Strand Airport,US,US-SC,33.8116989136,-78.72389984130001,medium_airport,0,20,False
CRG,Jacksonville Executive at Craig Airport,US,US-FL,30.3362998962,-81.51439666750001,medium_airport,0,20,False
CRO,Corcoran Airport,US,US-CA,36.102502,-119.595001,small_airport,0,10,True
CRP,Corpus Christi International Airport,US,US-TX,27.77039909362793,-97.5011978149414,large_airport,1041,30,True
CLD,Mc Clellan-Palomar Airport,US,US-CA,33.12829971,-117.2799988,medium_airport,0,20,True
CRS,C David Campbell Field Corsicana Municipal Airport,US,US-TX,32.0280990601,-96.4005966187,small_airport,0,10,True
CRT,Z M Jack Stell Field,US,US-AR,33.1782989502,-91.8802032471,small_airport,0,10,True
CRW,Yeager Airport,US,US-WV,38.37310028076172,-81.59320068359375,large_airport,840,30,False
CRX,Roscoe Turner Airport,US,US-MS,34.9150009155,-88.6035003662,small_airport,0,10,True
CSG,Columbus Metropolitan Airport,US,US-GA,32.516300201416016,-84.93890380859375,medium_airport,216,20,False
CSM,Clinton Sherman Airport,US,US-OK,35.3398017883,-99.20050048830001,small_airport,0,10,True
CSQ,Creston Municipal Airport,US,US-IA,41.021400451699996,-94.36329650879999,small_airport,0,10,False
CSV,Crossville Memorial Whitson Field,US,US-TN,35.9513015747,-85.08499908450001,medium_airport,0,20,True
CTB,Cut Bank International Airport,US,US-MT,48.6083984375,-112.375999451,medium_airport,0,20,False
CTY,Cross City Airport,US,US-FL,29.6354999542,-83.10479736330001,small_airport,0,10,False
CTZ,Sampson County Airport,US,US-NC,34.9756011963,-78.3646011353,small_airport,0,10,False
CUB,Jim Hamilton L.B. Owens Airport,US,US-SC,33.970500946,-80.9952011108,medium_airport,0,20,False
CUH,Cushing Municipal Airport,US,US-OK,35.9499015808,-96.7731018066,small_airport,0,10,True
CVG,Cincinnati Northern Kentucky International Airport,US,US-KY,39.0488014221,-84.6678009033,large_airport,7911,30,False
CKK,Sharp County Regional Airport,US,US-AR,36.26490021,-91.56259918,small_airport,0,10,True
CVN,Clovis Municipal Airport,US,US-NM,34.4250984192,-103.07900238,small_airport,0,10,True
CVO,Corvallis Municipal Airport,US,US-OR,44.49720001,-123.2900009,medium_airport,0,20,False
CVS,Cannon Air Force Base,US,US-NM,34.3828010559,-103.321998596,large_airport,0,30,True
CWA,Central Wisconsin Airport,US,US-WI,44.7775993347,-89.6668014526,medium_airport,456,20,False
KIP,Kickapoo Downtown Airport,US,US-TX,33.85779953,-98.49040222,small_airport,0,10,True
CWF,Chennault International Airport,US,US-LA,30.2105998993,-93.14320373540001,small_airport,0,10,True
CWI,Clinton Municipal Airport,US,US-IA,41.8311004639,-90.3291015625,small_airport,0,10,False
CXL,Calexico International Airport,US,US-CA,32.6694984436,-115.513000488,small_airport,0,10,True
CXO,Conroe-North Houston Regional Airport,US,US-TX,30.351801,-95.414497,medium_airport,0,20,True
CSN,Carson Airport,US,US-NV,39.192199707,-119.73400116,small_airport,0,10,True
HAR,Capital City Airport,US,US-PA,40.2170982361,-76.85150146480001,small_airport,0,10,False
CYS,Cheyenne Regional Jerry Olson Field,US,US-WY,41.15570068,-104.8119965,medium_airport,119,20,False
CZT,Dimmit County Airport,US,US-TX,28.522199630699998,-99.823600769,small_airport,0,10,True
VEX,Tioga Municipal Airport,US,US-ND,48.38050079,-102.8980026,small_airport,0,10,False
DAA,Davison Army Air Field,US,US-VA,38.715000152600005,-77.1809997559,medium_airport,0,20,False
DAB,Daytona Beach International Airport,US,US-FL,29.179899,-81.058098,large_airport,512,30,False
DAG,Barstow Daggett Airport,US,US-CA,34.85369873,-116.7870026,medium_airport,0,20,True
DAL,Dallas Love Field,US,US-TX,32.847099,-96.851799,large_airport,12184,30,True
DAN,Danville Regional Airport,US,US-VA,36.572898864746094,-79.33609771728516,medium_airport,0,20,False
DAY,James M Cox Dayton International Airport,US,US-OH,39.902400970458984,-84.21939849853516,large_airport,2498,30,False
DBN,W H 'Bud' Barron Airport,US,US-GA,32.56439972,-82.98529816,small_airport,0,10,False
DBQ,Dubuque Regional Airport,US,US-IA,42.40200043,-90.70950317,large_airport,178,30,False
DCA,Ronald Reagan Washington National Airport,US,US-DC,38.8521,-77.037697,large_airport,22887,30,False
DCU,Pryor Field Regional Airport,US,US-AL,34.652698516799994,-86.94539642330001,small_airport,0,10,True
DDC,Dodge City Regional Airport,US,US-KS,37.76340103149414,-99.9655990600586,medium_airport,0,20,True
DEC,Decatur Airport,US,US-IL,39.834598541259766,-88.8656997680664,medium_airport,0,20,True
DEH,Decorah Municipal Airport,US,US-IA,43.27550125,-91.73940277,small_airport,0,10,False
DEN,Denver International Airport,US,US-CO,39.861698150635,-104.672996521,large_airport,43769,30,True
DET,Coleman A. Young Municipal Airport,US,US-MI,42.40919876,-83.00990295,medium_airport,0,20,False
DFI,Defiance Memorial Airport,US,US-OH,41.3375015259,-84.4288024902,small_airport,0,10,False
DFW,Dallas Fort Worth International Airport,US,US-TX,32.896801,-97.038002,large_airport,51590,30,True
DGL,Douglas Municipal Airport,US,US-AZ,31.3425998688,-109.505996704,small_airport,0,10,True
DGW,Converse County Airport,US,US-WY,42.79719925,-105.3860016,small_airport,0,10,False
DHN,Dothan Regional Airport,US,US-AL,31.321300506591797,-85.44960021972656,medium_airport,216,20,True
DHT,Dalhart Municipal Airport,US,US-TX,36.0225982666,-102.54699707,medium_airport,0,20,True
DIK,Dickinson Theodore Roosevelt Regional Airport,US,US-ND,46.7974014282,-102.802001953,medium_airport,0,20,False
DKK,Chautauqua County-Dunkirk Airport,US,US-NY,42.49330139,-79.27200317,small_airport,0,10,False
DLL,Dillon County Airport,US,US-SC,34.4491004944,-79.368598938,small_airport,0,10,False
DLF,DLF Airport,US,US-TX,29.359501,-100.778002,large_airport,0,30,True
DLH,Duluth International Airport,US,US-MN,46.8420982361,-92.19360351559999,large_airport,684,30,False
DLN,Dillon Airport,US,US-MT,45.255401611299995,-112.553001404,small_airport,0,10,False
DLS,Columbia Gorge Regional the Dalles Municipal Airport,US,US-OR,45.6184997559,-121.166999817,medium_airport,0,20,False
DMA,Davis Monthan Air Force Base,US,US-AZ,32.1665000916,-110.883003235,medium_airport,0,20,True
DMN,Deming Municipal Airport,US,US-NM,32.262298584,-107.721000671,medium_airport,0,20,True
DMO,Sedalia Memorial Airport,US,US-MO,38.70740127559999,-93.17590332030001,small_airport,0,10,True
DNL,Daniel Field,US,US-GA,33.4664993286,-82.0393981934,medium_airport,0,20,False
DNN,Dalton Municipal Airport,US,US-GA,34.72290039,-84.87020111,small_airport,0,10,False
DNS,Denison Municipal Airport,US,US-IA,41.9864006,-95.38069916,small_airport,0,10,False
DNV,Vermilion Regional Airport,US,US-IL,40.19919968,-87.59590149,small_airport,0,10,False
DOV,Dover Air Force Base,US,US-DE,39.12950134,-75.46600342,large_airport,0,30,False
DPA,Dupage Airport,US,US-IL,41.90779877,-88.24859619,medium_airport,0,20,False
DPG,Michael AAF (Dugway Proving Ground) Airport,US,US-UT,40.19940186,-112.9369965,small_airport,0,10,False
DRA,Desert Rock Airport,US,US-NV,36.6194,-116.032997,medium_airport,0,20,True
DRI,Beauregard Regional Airport,US,US-LA,30.8316993713,-93.33989715579999,medium_airport,0,20,True
DRE,Drummond Island Airport,US,US-MI,46.0093002319,-83.74389648440001,small_airport,0,10,False
DRO,Durango La Plata County Airport,US,US-CO,37.1515007019,-107.753997803,small_airport,639,10,True
DRT,Del Rio International Airport,US,US-TX,29.3742008209,-100.927001953,medium_airport,119,20,True
DSM,Des Moines International Airport,US,US-IA,41.534000396728516,-93.66310119628906,large_airport,2681,30,False
DSV,Dansville Municipal Airport,US,US-NY,42.570899963399995,-77.7130966187,small_airport,0,10,False
DTA,Delta Municipal Airport,US,US-UT,39.3805999756,-112.508003235,small_airport,0,10,True
DTL,Detroit Lakes Airport - Wething Field,US,US-MN,46.82519913,-95.88569641,small_airport,0,10,False
DTN,Shreveport Downtown Airport,US,US-LA,32.5401992798,-93.7450027466,small_airport,0,10,True
DSI,Destin Executive Airport,US,US-FL,30.40010071,-86.47149658,small_airport,0,10,True
DTW,Detroit Metropolitan Wayne County Airport,US,US-MI,42.212398529052734,-83.35340118408203,large_airport,26825,30,False
DUA,Eaker Field,US,US-OK,33.94229889,-96.39450073,small_airport,0,10,True
DUC,Halliburton Field,US,US-OK,34.47090149,-97.9598999,small_airport,0,10,True
DUG,Bisbee Douglas International Airport,US,US-AZ,31.4689998627,-109.603996277,medium_airport,0,20,True
DUJ,DuBois Regional Airport,US,US-PA,41.17829895,-78.8986969,medium_airport,0,20,False
DVL,Devils Lake Regional Airport,US,US-ND,48.11420059,-98.90879822,small_airport,104,10,False
DVN,Davenport Municipal Airport,US,US-IA,41.61029816,-90.58830261,small_airport,0,10,False
NOT,Marin County Airport - Gnoss Field,US,US-CA,38.143600463867,-122.55599975586,small_airport,0,10,True
NSL,Slayton Municipal Airport,US,US-MN,43.986801147461,-95.782600402832,small_airport,0,10,False
DVT,Phoenix Deer Valley Airport,US,US-AZ,33.6883010864,-112.083000183,small_airport,0,10,True
DWH,David Wayne Hooks Memorial Airport,US,US-TX,30.0618000031,-95.55280303960001,small_airport,0,10,True
DXR,Danbury Municipal Airport,US,US-CT,41.371498107899995,-73.48220062259999,small_airport,0,10,False
DYL,Doylestown Airport,US,US-PA,40.3330001831,-75.1222991943,small_airport,0,10,False
DYS,Dyess Air Force Base,US,US-TX,32.4207992554,-99.854598999,large_airport,0,30,True
MIF,Roy Hurd Memorial Airport,US,US-TX,31.582500457764,-102.90899658203,small_airport,0,10,True
CCG,Crane County Airport,US,US-TX,31.415100097699998,-102.362998962,small_airport,0,10,True
ESO,Ohkay Owingeh Airport,US,US-NM,36.0299987793,-106.04599762,small_airport,0,10,True
WTR,Whiteriver Airport,US,US-AZ,33.8125,-109.9869995,small_airport,0,10,True
ALE,Alpine Casparis Municipal Airport,US,US-TX,30.384199142499998,-103.683998108,small_airport,0,10,True
BGT,Bagdad Airport,US,US-AZ,34.5959014893,-113.169998169,small_airport,0,10,True
EAN,Phifer Airfield,US,US-WY,42.0555,-104.929001,small_airport,0,10,False
EAR,Kearney Regional Airport,US,US-NE,40.72700119,-99.00679779,small_airport,112,10,False
EAT,Pangborn Memorial Airport,US,US-WA,47.3988990784,-120.207000732,medium_airport,0,20,False
EAU,Chippewa Valley Regional Airport,US,US-WI,44.86579895019531,-91.48429870605469,medium_airport,120,20,False
KEB,Nanwalek Airport,US,US-AK,59.3521003723,-151.925003052,small_airport,0,10,False
EBS,Webster City Municipal Airport,US,US-IA,42.43659973,-93.86889648,small_airport,0,10,False
ECG,Elizabeth City Regional Airport & Coast Guard Air Station,US,US-NC,36.26060104,-76.17459869,medium_airport,0,20,False
ECP,Northwest Florida Beaches International Airport,US,US-FL,30.357106,-85.795414,medium_airport,1152,20,True
ECS,Mondell Field,US,US-WY,43.885399,-104.318001,small_airport,0,10,False
EDE,Northeastern Regional Airport,US,US-NC,36.027698516799994,-76.56710052490001,small_airport,0,10,False
ETS,Enterprise Municipal Airport,US,US-AL,31.29969978,-85.89990234,small_airport,0,10,True
EDW,Edwards Air Force Base,US,US-CA,34.905399,-117.884003,large_airport,0,30,True
EED,Needles Airport,US,US-CA,34.7663002014,-114.623001099,medium_airport,0,20,True
EEN,Dillant Hopkins Airport,US,US-NH,42.898399353027344,-72.27079772949219,medium_airport,0,20,False
EFD,Ellington Airport,US,US-TX,29.607299804700002,-95.1587982178,medium_airport,0,20,True
EFK,Northeast Kingdom International Airport,US,US-VT,44.888802,-72.229202,small_airport,0,10,False
EFW,Jefferson Municipal Airport,US,US-IA,42.0102005,-94.34259796,small_airport,0,10,False
EGE,Eagle County Regional Airport,US,US-CO,39.64260101,-106.9179993,medium_airport,184,20,True
EGI,Duke Field,US,US-FL,30.65040016,-86.52290344,medium_airport,0,20,True
EGV,Eagle River Union Airport,US,US-WI,45.932300567599995,-89.26830291750001,small_airport,0,10,False
KEK,Ekwok Airport,US,US-AK,59.3568000793457,-157.4709930419922,small_airport,0,10,False
EKA,Murray Field,US,US-CA,40.803398132299996,-124.112998962,medium_airport,0,20,False
EKI,Elkhart Municipal Airport,US,US-IN,41.7193984985,-86.00319671630001,small_airport,0,10,False
EKN,Elkins-Randolph Co-Jennings Randolph Field,US,US-WV,38.88940048,-79.85710144,medium_airport,0,20,False
EKO,Elko Regional Airport,US,US-NV,40.82490158081055,-115.79199981689453,medium_airport,112,20,False
EKX,Addington Field,US,US-KY,37.686000824,-85.9250030518,small_airport,0,10,True
ELA,Eagle Lake Airport,US,US-TX,29.600599288900003,-96.3218994141,small_airport,0,10,True
ELD,South Arkansas Regional At Goodwin Field,US,US-AR,33.22100067138672,-92.81330108642578,medium_airport,0,20,True
ELK,Elk City Regional Business Airport,US,US-OK,35.43080139,-99.39430237,small_airport,0,10,True
ELM,Elmira Corning Regional Airport,US,US-NY,42.1599006652832,-76.8916015625,medium_airport,28,20,False
ELN,Bowers Field,US,US-WA,47.03300095,-120.5309982,small_airport,0,10,False
LYU,Ely Municipal Airport,US,US-MN,47.82450104,-91.83070374,medium_airport,0,20,False
ELP,El Paso International Airport,US,US-TX,31.80719948,-106.3779984,medium_airport,2967,20,True
ELY,Ely Airport Yelland Field,US,US-NV,39.29970169,-114.8420029,medium_airport,0,20,True
ELZ,"Wellsville Municipal Arpt,Tarantine Field",US,US-NY,42.10950089,-77.98999786,small_airport,0,10,False
EMM,Kemmerer Municipal Airport,US,US-WY,41.82410049439999,-110.556999207,small_airport,0,10,False
EMP,Emporia Municipal Airport,US,US-KS,38.3320999146,-96.19120025630001,small_airport,0,10,True
EMT,San Gabriel Valley Airport,US,US-CA,34.086102,-118.035004,small_airport,0,10,True
END,Vance Air Force Base,US,US-OK,36.339199066199996,-97.9164962769,large_airport,0,30,True
